ID	X	Y	slope
3163	67.0625	35.1875	0.009644
3164	67.1875	35.1875	0.009050
3165	67.3125	35.1875	0.008640
3166	67.4375	35.1875	0.028913
3167	67.5625	35.1875	0.029154
3168	67.6875	35.1875	0.036264
3169	67.8125	35.1875	0.041675
3170	67.9375	35.1875	0.037217
3171	68.0625	35.1875	0.029775
3172	68.1875	35.1875	0.030281
3173	68.3125	35.1875	0.009056
3174	68.4375	35.1875	0.031060
3175	68.5625	35.1875	0.051627
3176	68.6875	35.1875	0.060846
3177	68.8125	35.1875	0.049302
3178	69.0625	35.1875	0.043975
3179	66.0625	35.0625	0.001892
3180	66.1875	35.0625	0.008858
3181	66.3125	35.0625	0.014782
3182	66.4375	35.0625	0.016059
3183	66.5625	35.0625	0.004223
3184	66.6875	35.0625	0.021721
3185	66.8125	35.0625	0.022270
3186	66.9375	35.0625	0.008894
3187	67.0625	35.0625	0.010139
3188	67.1875	35.0625	0.010366
3189	67.3125	35.0625	0.008946
3190	67.4375	35.0625	0.011164
3191	67.5625	35.0625	0.010451
3192	67.6875	35.0625	0.006992
3193	67.8125	35.0625	0.013725
3194	67.9375	35.0625	0.018517
3195	68.0625	35.0625	0.015493
3196	68.1875	35.0625	0.019600
3197	68.3125	35.0625	0.016010
3198	68.4375	35.0625	0.026184
3199	68.5625	35.0625	0.030776
3200	66.0625	34.9375	0.012515
3201	66.1875	34.9375	0.015330
3202	66.3125	34.9375	0.013932
3203	66.4375	34.9375	0.006227
3204	66.5625	34.9375	0.016986
3205	66.6875	34.9375	0.005177
3206	66.8125	34.9375	0.022533
3207	66.9375	34.9375	0.026358
3208	67.0625	34.9375	0.019728
3209	67.1875	34.9375	0.010526
3210	67.3125	34.9375	0.009325
3211	67.4375	34.9375	0.011133
3212	67.5625	34.9375	0.017295
3213	67.6875	34.9375	0.015293
3214	67.8125	34.9375	0.012364
3215	67.9375	34.9375	0.012079
3216	68.0625	34.9375	0.019803
3217	68.1875	34.9375	0.013656
3218	68.3125	34.9375	0.013061
3219	66.1875	34.8125	0.012100
3220	66.4375	34.8125	0.019814
3221	66.5625	34.8125	0.005061
3222	66.6875	34.8125	0.018299
3223	66.8125	34.8125	0.011325
3224	66.9375	34.8125	0.005773
3225	67.0625	34.8125	0.010662
3226	67.1875	34.8125	0.016354
3227	67.3125	34.8125	0.012645
3228	67.4375	34.8125	0.004310
3229	67.5625	34.8125	0.009442
3230	67.6875	34.8125	0.018094
3231	67.8125	34.8125	0.025297
3232	67.9375	34.8125	0.030032
3233	68.0625	34.8125	0.018827
3234	68.1875	34.8125	0.002555
3235	68.3125	34.8125	0.003581
3236	66.5625	34.6875	0.011359
3237	66.6875	34.6875	0.006588
3238	66.8125	34.6875	0.012939
3239	66.9375	34.6875	0.011794
3240	67.0625	34.6875	0.012166
3241	67.1875	34.6875	0.007523
3242	67.3125	34.6875	0.008091
3243	67.4375	34.6875	0.016538
3244	67.5625	34.6875	0.021894
3245	67.6875	34.6875	0.027981
3246	67.8125	34.6875	0.029044
3247	67.9375	34.6875	0.022552
3248	68.0625	34.6875	0.014263
3249	68.1875	34.6875	0.007292
3250	66.6875	34.5625	0.010681
3251	66.8125	34.5625	0.010325
3252	66.9375	34.5625	0.010266
3253	67.0625	34.5625	0.014108
3254	67.1875	34.5625	0.014652
3255	67.3125	34.5625	0.014583
3256	67.8125	34.5625	0.013716
3257	67.9375	34.5625	0.022916
3258	68.0625	34.5625	0.021512
3259	66.6875	34.4375	0.007208
3260	66.8125	34.4375	0.007439
